Unnamed: 0,Stock Symbol,Price,Beta,Net,Weighted Net,Sector,Industry
5185,PBIO,1.895,1.074509,-0.09375,1.1484893091732316,Healthcare,Medical Devices
5186,PRVL,15.04,0.0,,,Healthcare,Biotechnology
5187,PRGX,4.62,1.220728,-0.171875,-0.71528578714367,Industrials,Specialty Business Services
5188,PSMT,63.23,0.997759,-0.109375,-0.10986307656198752,Consumer Defensive,Discount Stores
5189,PNRG,71.5,0.722128,-0.052083333333333315,0.2878224157432938,Energy,Oil & Gas E&P
5190,PRMW,13.28,1.273386,,,Consumer Defensive,Beverages—Non-Alcoholic
5191,PRIM,16.08,1.114845,-0.057291666666666685,-0.1827423828522353,Industrials,Engineering & Construction
5192,PVAL,0.0,0.0,-0.08333333333333331,-0.23603183425329008,Other,Other
5193,PFG,41.89,1.638095,0.015625,-0.107360969813592,Financial Services,Insurance—Diversified
5194,BTEC,0.0,0.0,0.03125,0.26495145584704977,Other,Other
5195,PDEV,0.0,0.0,,,Other,Other
5196,GENY,0.0,0.0,0.0,0.10728684112785068,Other,Other
5197,PSET,0.0,0.0,-0.015625,0.017115101067383256,Other,Other
5198,PY,0.0,0.0,-0.08333333333333331,-0.21351145758504275,Other,Other
5199,PMOM,0.0,0.0,-0.057291666666666685,0.00810560775085785,Other,Other
5200,PLC,0.0,0.0,,,Other,Other
5201,USMC,0.0,0.0,-0.06770833333333331,-0.03218530076029813,Other,Other
5202,PSC,0.0,0.0,-0.078125,-0.24825479863497335,Other,Other
5203,PSM,0.0,0.0,,,Other,Other
5204,PRNB,64.03,0.0,-0.005208333333333315,0.8664165909241628,Healthcare,Biotechnology
5205,PRTH,2.25,0.0,-0.171875,-0.8012915604561236,Technology,Information Technology Services
5206,UFO,0.0,0.0,,,Other,Other
5207,PDEX,17.57,1.177591,0.046875,0.31034240389415463,Healthcare,Medical Instruments & Supplies
5208,IPDN,2.21,1.886274,-0.052083333333333315,1.968544579545822,Industrials,Staffing & Employment Services
5209,PFHD,12.25,0.435873,,,Financial Services,Banks—Regional
5210,PFIE,0.78,1.433613,-0.07291666666666669,-0.5875685198672634,Energy,Oil & Gas Equipment & Services
5211,PROF,17.85,2.026831,,,Healthcare,Medical Devices
5212,PROG,9.53,0.0,,,Healthcare,Biotechnology
5213,PRGS,36.0,1.108683,-0.07291666666666669,-0.18103864448050666,Technology,Software—Application
5214,PGNY,26.81,0.0,,,Healthcare,Health Information Services
5215,LUNG,0.0,0.0,,,Other,Other
5216,PFPT,122.55,1.382633,0.03125,0.18598142337562132,Technology,Software—Infrastructure
5217,PRPH,1.59,-0.084593,-0.020833333333333315,-0.5156326445518199,Healthcare,Drug Manufacturers—Specialty & Generic
5218,PTAC,10.6,0.0,,,Financial Services,Shell Companies
5219,PTACU,11.11,0.0,,,Financial Services,Shell Companies
5220,PTACW,0.0,0.0,,,Other,Other
5221,PRQR,4.99,0.522128,-0.09895833333333331,-1.0420895504914953,Healthcare,Biotechnology
5222,EQRR,0.0,0.0,-0.08854166666666669,-0.4393375755203357,Other,Other
5223,BIB,0.0,0.0,0.046875,0.5055677927329055,Other,Other
5224,TQQQ,0.0,0.0,0.19270833333333331,1.3914160086623306,Other,Other
5225,SQQQ,0.0,0.0,-0.203125,-2.144794669434519,Other,Other
5226,BIS,0.0,0.0,-0.140625,-1.159032375239684,Other,Other
5227,PSEC,4.75,0.935574,-0.041666666666666685,-0.32547060198227906,Financial Services,Asset Management
5228,PTGX,16.29,1.387028,0.010416666666666685,1.5207602982770736,Healthcare,Biotechnology
5229,TARA,27.42,0.0,-0.0625,0.4582978670539502,Healthcare,Biotechnology
5230,PTVCA,17.47,0.538935,-0.17708333333333331,-0.11747280725515345,Financial Services,Insurance—Property & Casualty
5231,PTVCB,14.29,0.538935,-0.09375,-0.2399182427010238,Financial Services,Insurance—Property & Casualty
5232,PTI,1.33,1.18922,-0.08854166666666669,0.3673653679400863,Healthcare,Biotechnology
5233,PRTA,11.36,1.836974,-0.06770833333333331,0.09029937581779447,Healthcare,Biotechnology
5234,PRVB,13.17,0.0,-0.005208333333333315,3.3609337915071382,Healthcare,Biotechnology
5235,PVBC,7.62,0.938775,-0.08854166666666669,-0.5353533500518752,Financial Services,Banks—Regional
5236,PROV,12.29,0.562464,-0.010416666666666685,-0.3249484158413028,Financial Services,Banks—Regional
5237,PBIP,10.95,0.046498,-0.078125,-0.43748758201276683,Financial Services,Banks—Regional
5238,PMD,5.29,0.87507,-0.125,-1.1639316367968415,Healthcare,Diagnostics & Research
5239,PTC,82.89,1.196078,0.0625,-0.1819684174102264,Technology,Software—Application
5240,PTCT,54.98,1.397759,0.041666666666666685,0.35650564094286397,Healthcare,Biotechnology
5241,PHCF,5.85,0.0,,,Financial Services,Asset Management
5242,PULM,1.51,1.816246,-0.16666666666666669,0.5026603291178888,Healthcare,Biotechnology
5243,PLSE,10.42,2.107683,-0.026041666666666685,0.12748206095111483,Healthcare,Medical Instruments & Supplies
5244,PBYI,10.4,1.198319,-0.18229166666666669,-0.19246340937510573,Healthcare,Biotechnology
5245,PACQ,10.58,0.053246,-0.13541666666666669,-0.25001778611124537,Financial Services,Shell Companies
5246,PACQU,10.95,0.053246,-0.14583333333333331,-0.2697066703548528,Financial Services,Shell Companies
5247,PACQW,0.0,0.0,-0.17708333333333331,0.9530587768477562,Other,Other
5248,PCYO,8.84,0.447619,-0.020833333333333315,-0.29340690163924144,Utilities,Utilities—Regulated Water
5249,PRPL,19.73,2.144031,0.0625,1.3590009214711538,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
5250,PUYI,6.4,0.0,,,Financial Services,Asset Management
5251,PXS,0.829,0.377674,-0.06770833333333331,-0.07844906634445267,Industrials,Marine Shipping
5252,QK,10.0,0.0,,,Real Estate,Real Estate Services
5253,QADA,40.0,1.038095,0.0,-0.1852027625509081,Technology,Software—Application
5254,QADB,30.68,1.038095,-0.06770833333333331,-0.21009777961725554,Technology,Software—Application
5255,QCRH,28.04,1.124929,-0.10416666666666669,-0.24789642972819415,Financial Services,Banks—Regional
5256,QGEN,45.31,0.313165,-0.005208333333333315,0.05186398799175775,Healthcare,Diagnostics & Research
5257,QIWI,18.02,1.279551,0.026041666666666685,0.24903065913386493,Financial Services,Credit Services
5258,QRVO,112.01,1.402801,0.015625,0.47135466191067704,Technology,Semiconductors
5259,QCOM,92.51,1.359663,0.026041666666666685,0.3806975125745239,Technology,Semiconductors
5260,QLGN,4.46,0.0,-0.11979166666666669,1.4627982587446429,Healthcare,Biotechnology
5261,QLYS,110.01,1.00224,0.078125,0.16647522219089753,Technology,Software—Infrastructure
5262,QTRX,27.28,1.760043,-0.010416666666666685,0.4980866579344221,Healthcare,Medical Devices
5263,QMCO,4.12,2.239775,,,Technology,Computer Hardware
5264,QRHC,1.28,1.520448,-0.078125,-0.016220241489596075,Industrials,Waste Management
5265,QH,12.77,0.0,,,Technology,Software—Application
5266,QUIK,3.46,1.848179,-0.09895833333333331,-0.6311745868480704,Technology,Semiconductors
5267,QDEL,246.64,1.159663,0.09895833333333331,1.5555984980882585,Healthcare,Diagnostics & Research
5268,QNST,10.39,1.116526,-0.026041666666666685,-0.44708705077219635,Communication Services,Advertising Agencies
5269,QUMU,5.28,1.084033,0.0,1.2289707367630793,Technology,Software—Application
5270,QTNT,7.61,2.653781,-0.07291666666666669,0.3210892461422955,Healthcare,Diagnostics & Research
5271,QRTEA,9.61,1.455194,0.0,-0.7212807863480609,Consumer Cyclical,Internet Retail
5272,QRTEB,9.64,1.455194,-0.140625,-0.5917310248131601,Consumer Cyclical,Internet Retail
5273,QTT,3.89,0.0,-0.015625,-0.20410641682212236,Communication Services,Internet Content & Information
5274,RRD,1.21,2.707002,-0.09375,-0.7072406397403005,Industrials,Specialty Business Services
5275,RCM,13.09,0.523249,0.015625,0.39198317527915183,Healthcare,Health Information Services
5276,RADA,6.25,1.143977,-0.020833333333333315,0.9571327670244748,Industrials,Aerospace & Defense
5277,RDCM,8.65,0.664985,-0.005208333333333315,-0.0027632623969616847,Communication Services,Telecom Services
5278,RDUS,13.33,1.186554,0.020833333333333315,-0.1547617412205887,Healthcare,Drug Manufacturers—Specialty & Generic
5279,RDNT,15.55,1.691876,0.0625,0.5175384757020735,Healthcare,Diagnostics & Research
5280,RDWR,24.31,0.812885,-0.10416666666666669,-0.18684796234197162,Technology,Software—Infrastructure
5281,METC,2.38,0.911862,-0.09895833333333331,-0.6528833877674723,Basic Materials,Coking Coal
5282,RMBS,14.83,0.97703,-0.005208333333333315,0.49595355899412025,Technology,Semiconductors
5283,RAND,10.25,0.214005,-0.14583333333333331,-1.6803879621714741,Financial Services,Asset Management
5284,RNDB,10.03,0.928338,-0.08333333333333331,-0.5231707435678755,Financial Services,Banks—Regional
5285,RPD,55.95,1.104798,0.010416666666666685,0.4327181462133563,Technology,Software—Application
5286,RAPT,25.46,0.0,,,Healthcare,Biotechnology
5287,RTLR,8.23,0.0,,,Energy,Oil & Gas Midstream
5288,RAVE,0.69,1.270028,-0.020833333333333315,0.45861823107499655,Consumer Cyclical,Restaurants
5289,RAVN,20.85,1.372549,-0.09895833333333331,-0.6508174951868844,Industrials,Specialty Industrial Machinery
5290,RBB,12.97,0.94816,-0.109375,-0.4246912282499366,Financial Services,Banks—Regional
5291,ROLL,127.07,1.266106,-0.046875,-0.04944827917238487,Industrials,Tools & Accessories
5292,RICK,11.29,1.545658,-0.13541666666666669,-0.5057604982704829,Consumer Cyclical,Restaurants
5293,RCMT,1.46,1.512044,-0.10416666666666669,-0.7569635401130981,Industrials,Engineering & Construction
5294,RDI,4.31,1.521568,-0.10416666666666669,-1.2666000302495757,Communication Services,Entertainment
5295,RDIB,15.55,1.521568,-0.125,-0.6796674865103302,Communication Services,Entertainment
5296,BLCN,0.0,0.0,0.03125,0.23375652615856488,Other,Other
5297,RNWK,1.3,1.636974,-0.09375,-0.18674460180779323,Communication Services,Electronic Gaming & Multimedia
5298,RP,66.21,1.054341,0.052083333333333315,0.09252372878361144,Technology,Software—Application
5299,RETA,154.4,2.032529,-0.015625,1.1707697563008892,Healthcare,Biotechnology
5300,RCON,1.15,3.090196,-0.08333333333333331,-0.6412357200349458,Energy,Oil & Gas Equipment & Services
5301,REPH,4.17,0.788795,0.026041666666666685,-0.24991431967320865,Healthcare,Drug Manufacturers—Specialty & Generic
5302,RRBI,40.15,0.0,,,Financial Services,Banks—Regional
5303,RRGB,8.51,2.533333,-0.0625,-0.6992630088708672,Consumer Cyclical,Restaurants
5304,RRR,10.06,2.612921,-0.03125,-0.37937539476372995,Consumer Cyclical,Resorts & Casinos
5305,RDVT,16.62,0.385449,-0.010416666666666685,0.8801824928045985,Technology,Software—Application
5306,RDFN,37.14,2.036371,0.07291666666666669,1.0444838313703813,Real Estate,Real Estate Services
5307,RDHL,6.75,1.722128,-0.09895833333333331,0.1983259257223592,Healthcare,Drug Manufacturers—Specialty & Generic
5308,REED,0.8747,1.707563,-0.09375,-0.4174233018874296,Consumer Defensive,Beverages—Non-Alcoholic
5309,REG,42.94,0.956302,-0.046875,-0.40588781732868484,Real Estate,REIT—Retail
5310,REGN,620.86,0.571428,-0.046875,0.2900034593065252,Healthcare,Biotechnology
5311,RGNX,37.2,1.069043,0.010416666666666685,-0.06542184979907267,Healthcare,Biotechnology
5312,RGLS,0.8231,2.00112,-0.057291666666666685,0.32093424624112205,Healthcare,Biotechnology
5313,REKR,3.45,1.338342,0.005208333333333315,1.9612255991433931,Industrials,Security & Protection Services
5314,RBNC,14.45,1.1507,-0.06770833333333331,-0.51374529848824,Financial Services,Banks—Regional
5315,RELV,3.75,0.214005,-0.020833333333333315,-0.12624643616546766,Consumer Defensive,Packaged Foods
5316,RLMD,42.33,0.623529,0.09375,3.0821244519846096,Healthcare,Drug Manufacturers—Specialty & Generic
5317,MARK,1.63,3.308123,-0.11979166666666669,1.554727943065446,Communication Services,Internet Content & Information
5318,RNST,22.48,1.355742,-0.078125,-0.42372179212511885,Financial Services,Banks—Regional
5319,REGI,23.38,1.443137,0.015625,0.008156996073214882,Energy,Oil & Gas Refining & Marketing
5320,RCII,26.36,1.544537,0.010416666666666685,0.4198783781010797,Industrials,Rental & Leasing Services
5321,RPTX,25.15,0.0,,,Healthcare,Biotechnology
5322,RPAY,25.72,0.0,0.046875,0.8198638539318805,Technology,Software—Infrastructure
5323,RGEN,126.13,1.053781,0.08333333333333331,0.7062565465844438,Healthcare,Medical Instruments & Supplies
5324,REPL,22.15,0.0,0.041666666666666685,1.0449592220779795,Healthcare,Biotechnology
5325,KRMD,9.66,0.243697,,,Healthcare,Medical Instruments & Supplies
5326,RBCAA,30.08,0.67619,-0.10416666666666669,-0.33062660905160246,Financial Services,Banks—Regional
5327,FRBK,2.14,1.161904,-0.16145833333333331,-1.0972603891775994,Financial Services,Banks—Regional
5328,REFR,3.38,1.439215,0.06770833333333331,0.9906063365185208,Technology,Electronic Components
5329,RSSS,2.52,0.758543,-0.06770833333333331,0.01171820921299304,Technology,Information Technology Services
5330,RESN,2.305,2.7014,-0.109375,0.877830648412549,Technology,Semiconductors
5331,RGP,11.17,1.067226,,,Industrials,Consulting Services
5332,TORC,2.45,2.594223,-0.041666666666666685,-0.04540731167105745,Healthcare,Biotechnology
5333,ROIC,10.235,1.340616,-0.03125,-0.42609484710703377,Real Estate,REIT—Retail
5334,RETO,1.44,2.554973,-0.052083333333333315,0.7704493437189317,Basic Materials,Building Materials
5335,RTRX,20.04,0.85154,-0.036458333333333315,-0.19816644803442382,Healthcare,Biotechnology
5336,RVNC,24.72,1.643137,-0.03125,0.19045063672340898,Healthcare,Biotechnology
5337,RVMD,30.49,0.0,,,Healthcare,Biotechnology
5338,RWLK,1.28,3.784313,-0.15625,0.0827405447562591,Healthcare,Medical Devices
5339,REXN,2.78,0.992156,-0.07291666666666669,-0.721927340868016,Healthcare,Biotechnology
5340,REYN,34.28,0.0,,,Consumer Cyclical,Packaging & Containers
5341,RFIL,4.55,1.085714,-0.125,-0.6062196884474554,Industrials,Electrical Equipment & Parts
5342,RGCO,23.8,-0.452661,-0.10416666666666669,-0.4060307047122466,Utilities,Utilities—Regulated Gas
5343,RBKB,6.57,0.0,,,Financial Services,Banks—Regional
5344,RYTM,21.01,0.947772,0.036458333333333315,-0.3513359876826596,Healthcare,Biotechnology
5345,RBBN,4.13,0.949579,-0.010416666666666685,-0.15012499455408762,Communication Services,Telecom Services
5346,RIBT,0.8078,0.583193,-0.11979166666666669,-1.1845305964318658,Consumer Defensive,Packaged Foods
5347,RELL,4.2,0.555182,-0.08854166666666669,-0.8886780180848133,Technology,Electronic Components
5348,RMBI,11.35,0.0,,,Financial Services,Banks—Regional
5349,RIGL,1.78,1.256022,-0.06770833333333331,-0.24332554507792098,Healthcare,Biotechnology
5350,RNET,1.97,1.614565,-0.17708333333333331,-0.9258654122480569,Energy,Oil & Gas Equipment & Services
5351,RMNI,4.915,0.266897,-0.052083333333333315,-0.16169662315302902,Technology,Software—Application
5352,RIOT,2.33,3.104201,-0.125,1.062768467094284,Technology,Software—Application
5353,REDU,3.71,1.030721,-0.052083333333333315,-0.7224002913056959,Consumer Defensive,Education & Training Services
5354,RVSB,4.91,0.913725,-0.08333333333333331,-0.4579118808160692,Financial Services,Banks—Regional
5355,RIVE,6.21,0.856022,-0.09375,-0.582063410950299,Financial Services,Banks—Regional
5356,RCKT,22.6,1.65379,0.015625,0.5115457191351921,Healthcare,Biotechnology
5357,RMTI,1.77,1.537815,-0.041666666666666685,0.10001236340357646,Healthcare,Drug Manufacturers—Specialty & Generic
5358,RCKY,19.72,0.596638,-0.026041666666666685,-0.3304032582461427,Consumer Cyclical,Footwear & Accessories
5359,RMCF,4.09,0.649859,-0.0625,-0.8105068472825772,Consumer Defensive,Confectioners
5360,ROKU,153.05,1.802922,0.041666666666666685,1.7769573820157591,Communication Services,Entertainment
5361,ROSE,0.424,3.097373,-0.140625,-0.336695351707488,Energy,Oil & Gas E&P
5362,ROSEU,0.5,3.097373,-0.140625,1.5549598960670814,Energy,Oil & Gas E&P
5363,ROSEW,0.0,0.0,,,Other,Other
5364,ROST,86.79,0.803921,0.015625,-0.12442329832137052,Consumer Cyclical,Apparel Retail
5365,ROCH,0.0,0.0,,,Other,Other
5366,ROCHU,10.11,0.0,,,Financial Services,Shell Companies
5367,ROCHW,0.0,0.0,,,Other,Other
5368,RGLD,127.63,0.793837,0.046875,0.25238663703756775,Basic Materials,Gold
5369,RPRX,47.64,0.0,,,Healthcare,Biotechnology
5370,RTIX,2.92,2.137815,-0.140625,-0.014072406119435853,Healthcare,Medical Devices
5371,RBCN,8.0,0.560224,-0.057291666666666685,-0.2336108506581674,Technology,Semiconductor Equipment & Materials
5372,RUBY,5.97,0.0,-0.015625,-0.7470070481719133,Healthcare,Biotechnology
5373,RUHN,3.88,0.0,,,Consumer Cyclical,Internet Retail
5374,RMBL,9.23,2.87089,-0.08854166666666669,-2.612241894476935,Consumer Cyclical,Auto & Truck Dealerships
5375,RUSHA,41.69,1.306442,0.0,0.022819701575171745,Consumer Cyclical,Auto & Truck Dealerships
5376,RUSHB,34.87,1.306442,0.020833333333333315,-0.09050847695556294,Consumer Cyclical,Auto & Truck Dealerships
5377,RUTH,6.78,1.9507,-0.09375,-0.9113400317045469,Consumer Cyclical,Restaurants
5378,RYAAY,66.36,1.097093,-0.0625,-0.22554537661213064,Industrials,Airlines
5379,STBA,21.84,0.668347,-0.13541666666666669,-0.6882568124454218,Financial Services,Banks—Regional
5380,SANW,2.84,0.491316,-0.057291666666666685,0.463784702091341,Consumer Defensive,Farm Products
5381,SBRA,14.15,1.374789,0.046875,-0.006399957095532625,Real Estate,REIT—Healthcare Facilities
5382,SABR,8.21,1.743417,-0.109375,-0.6955468322435581,Technology,Information Technology Services
5383,SFET,1.91,0.893579,-0.14583333333333331,-2.560823372555613,Technology,Software—Infrastructure
5384,SAFT,76.26,0.382633,-0.026041666666666685,-0.24940799730540159,Financial Services,Insurance—Property & Casualty
5385,SGA,23.66,0.75014,-0.026041666666666685,-0.4355719268343274,Communication Services,Broadcasting
5386,SAGE,42.92,2.679551,-0.005208333333333315,-0.49379576207967407,Healthcare,Biotechnology
5387,SAIA,124.75,1.108683,0.057291666666666685,0.6684863123489494,Industrials,Trucking
5388,SLRX,1.48,0.0,-0.06770833333333331,-0.6743309043286674,Healthcare,Biotechnology
5389,SALM,0.903,1.582072,-0.0625,-0.591317200792189,Communication Services,Broadcasting
5390,SAL,38.74,0.770308,-0.03125,-0.06051987639775022,Financial Services,Banks—Regional
5391,SAFM,115.21,0.612324,-0.010416666666666685,-0.030905988204799166,Consumer Defensive,Packaged Foods
5392,SASR,22.54,1.120448,-0.046875,-0.42482968549403477,Financial Services,Banks—Regional
5393,SGMO,10.69,2.204481,-0.06770833333333331,0.0283103119912076,Healthcare,Biotechnology
5394,SANM,24.43,0.896918,-0.09895833333333331,-0.13551108757114436,Technology,Electronic Components
5395,SNY,50.28,0.49186,-0.026041666666666685,-0.046193521620455986,Healthcare,Drug Manufacturers—General
5396,SPNS,27.48,1.210084,0.036458333333333315,0.7530725089804234,Technology,Software—Application
5397,SRPT,168.81,1.911484,-0.046875,0.36983638117573414,Healthcare,Biotechnology
5398,STSA,25.75,0.0,,,Healthcare,Biotechnology
5399,SVRA,2.11,1.348731,-0.052083333333333315,0.6391601993973698,Healthcare,Biotechnology
5400,SBFG,13.9,1.37591,-0.015625,-0.3216305536758721,Financial Services,Banks—Regional
5401,SBBX,18.27,0.92717,-0.057291666666666685,-0.20051750101324234,Financial Services,Banks—Regional
5402,SBAC,304.42,0.411204,0.06770833333333331,0.4056304567005149,Real Estate,REIT—Specialty
5403,SCSC,22.78,1.290196,0.026041666666666685,-0.5105494801516601,Technology,Electronics & Computer Distribution
